DO,BOD,NH3N,EC,SS
86.8,86.8,0.44,184,171
79.1,79.1,7.22,483,7.1
76.3,76.3,9.6,3560,35.5
46.6,46.6,8.9,587,21.8
94.3,94.3,8.43,2230,7.2
94.4,94.4,6.9,2190,11.6
95.2,95.2,1.09,10200,28.1
100.1,100.1,0.07,248,20.2
103.2,103.2,0.22,244,27.6
99.6,99.6,0.08,286,31.6
100.8,100.8,0.16,417,42.9
95.9,95.9,0.73,538,16.4
102,102,0.03,194,210
103.1,103.1,0.08,250,965
103.1,103.1,0.02,186,15.7
104.4,104.4,0.04,250,1690
103.1,103.1,0.05,257,1660
79.6,79.6,0.04,262,1760
97.8,97.8,0.13,523,10.5
100.4,100.4,0.06,240,5.2
97.7,97.7,0.08,286,188
110.7,110.7,0.08,261,64.2
107.3,107.3,0.37,286,48.1
110.7,110.7,0.35,326,22
104.5,104.5,0.06,226,5.1
91.2,91.2,0.34,419,11.7
112.8,112.8,0.08,494,22.6
111.5,111.5,0.05,172,3.2
106,106,0.12,376,594
111.2,111.2,0.08,406,564
112,112,0.15,411,15.5
111.5,111.5,0.11,399,32.6
105.3,105.3,0.11,441,438
101.5,101.5,0.08,443,517
110.4,110.4,0.05,232,214
108.7,108.7,0.09,231,252
108.2,108.2,0.06,231,231
102.4,102.4,0.09,260,122
104.6,104.6,0.06,242,285
106.2,106.2,0.09,243,359
106.2,106.2,0.09,261,323
104.9,104.9,0.16,147,10.8
100.8,100.8,0.12,375,1210
86.6,86.6,0.7,423,1230
119.1,119.1,0.08,461,1.4
119.8,119.8,1.46,512,17
99.2,99.2,1.49,482,17.2
36.8,36.8,4.45,440,8.5
69.6,69.6,1.88,405,5.4
94.2,94.2,0.98,389,99.2
85.1,85.1,0.85,404,41.9
82.4,82.4,0.36,578,141
91.1,91.1,0.59,606,12.3
77.8,77.8,1.29,453,474
64.7,64.7,2.45,529,53
70.2,70.2,3.29,572,43.2
25.7,25.7,4.15,597,16.1
104.4,104.4,0.12,324,1340
112.4,112.4,0.08,631,4.3
79.4,79.4,0.88,684,54.2
72.2,72.2,0.92,192,488
96.6,96.6,0.32,372,818
98.8,98.8,0.29,392,758
91.2,91.2,0.22,130,2.9
99.9,99.9,0.09,290,2180
92.6,92.6,0.14,399,624
98.1,98.1,0.1,400,2330
98.2,98.2,0.35,418,746
94.5,94.5,0.28,421,799
90.6,90.6,0.46,435,831
70.4,70.4,0.3,450,1120
73.3,73.3,0.75,455,1490
43.6,43.6,12.7,1350,8.9
87.5,87.5,5.12,732,11.7
66.2,66.2,1.24,925,75.2
50.8,50.8,4.65,1060,42.2
30.6,30.6,5.05,886,88.5
74.4,74.4,2.5,19400,97
67.9,67.9,11.5,1090,27
112.6,112.6,0.02,420,1
72.6,72.6,14.7,1470,23.2
38,38,14,1410,14.9
70.1,70.1,19.6,1220,39.3
48.5,48.5,5.92,19400,30.1
122.6,122.6,0.03,526,12.1
112.9,112.9,0.18,510,19.1
105.7,105.7,0.02,563,64.1
90.4,90.4,7.16,879,16.1
47.3,47.3,3.03,826,43.1
112.5,112.5,0.26,800,8.1
86.3,86.3,3.57,580,28.9
80.2,80.2,1.65,35200,19.7
93.3,93.3,0.02,731,3.5
78.5,78.5,12,867,41.1
5,5,0.82,565,39.2
29.2,29.2,2.59,37100,58.5
4.1,4.1,6.1,924,62.2
5.7,5.7,5.19,20300,19.7
73.3,73.3,2.06,559,50.7
4.7,4.7,20.5,1380,27.5
33,33,17.5,14600,41.1
121.6,121.6,6.57,31500,62.4
117.1,117.1,0.04,711,6.9
102.2,102.2,0.04,527,72
106.1,106.1,0.04,618,22
50.8,50.8,1.27,17300,35.9
78,78,0.2,733,552
111.8,111.8,0.08,590,54.1
122.8,122.8,0.02,641,25.9
104.3,104.3,0.02,588,21
68.3,68.3,0.93,629,179
14.9,14.9,6.38,822,27.5
23.6,23.6,8.2,25400,29.9
50.2,50.2,5.73,745,29.6
4.2,4.2,15.1,24500,38.1
61.3,61.3,7.62,38900,10.4
122.5,122.5,8.45,1300,31.6
45.1,45.1,18.6,1780,59.8
101.3,101.3,17.2,17600,30.4
10.7,10.7,29.4,2520,61.6
104.5,104.5,0.06,280,2
81,81,3.86,565,61.7
52.9,52.9,2.43,22300,57.2
108.1,108.1,0.02,420,32.4
102.4,102.4,0.02,451,36.1
96.6,96.6,0.22,502,46.8
116.9,116.9,0.02,382,22
101.7,101.7,0.02,474,452
103.9,103.9,0.02,369,25.3
103.6,103.6,0.02,384,15.5
95.1,95.1,0.33,442,6.3
65.3,65.3,3.03,586,61.7
100.3,100.3,0.02,418,92.8
13.2,13.2,8.03,688,21.1
98.9,98.9,0.08,530,613
92,92,0.02,664,3.5
54.8,54.8,3.2,622,22.4
32.7,32.7,4.11,555,17.4
25.5,25.5,7.42,692,37
39.8,39.8,8.15,699,19.6
89.8,89.8,0.26,498,105
51.2,51.2,0.28,8880,46.3
123,123,0.02,346,8.2
119.4,119.4,0.05,386,15.1
49,49,0.11,934,18.8
109.9,109.9,0.02,476,15.3
98.3,98.3,0.02,743,1.9
101,101,0.05,415,1750
103.9,103.9,0.02,269,20.8
104.8,104.8,0.02,254,14
92.6,92.6,0.2,242,4.4
107.2,107.2,0.04,171,1.4
105.8,105.8,0.06,170,105
103.7,103.7,0.03,169,1
73.3,73.3,0.52,221,11.1
62.1,62.1,0.72,226,6.7
64.4,64.4,0.66,236,15.3
51.8,51.8,1.29,252,19.5
62.2,62.2,1.07,292,23.6
54.2,54.2,1.06,420,21.6
97.8,97.8,0.07,471,351
94.2,94.2,0.1,498,350
94.4,94.4,0.5,815,235
101.6,101.6,0.03,378,23.9
64.7,64.7,2.35,191,37.6
44.8,44.8,1.59,15600,26.4
103.1,103.1,0.03,122,1
100.5,100.5,0.02,150,1.9
96.2,96.2,0.09,370,39.8
114,114,0.02,289,54.8
98.6,98.6,0.06,393,61.6
101.8,101.8,0.11,375,145
101.5,101.5,0.03,312,1020
121.1,121.1,0.02,211,1.4
101,101,0.04,278,2470
98.7,98.7,0.06,161,380
105.7,105.7,0.43,183,530
97.3,97.3,0.02,209,6
115.4,115.4,0.31,270,34.1
73.8,73.8,0.7,315,32.6
61.2,61.2,1.27,402,31.6
101.4,101.4,0.02,221,263
106,106,0.05,356,2770
101.7,101.7,0.05,402,27.9
106.4,106.4,0.04,397,23.6
102.9,102.9,0.02,415,6.6
100.2,100.2,0.02,400,9.6
100.9,100.9,0.02,492,1.6
87.9,87.9,0.03,494,99.2
76.7,76.7,0.39,516,158
101.9,101.9,0.02,411,4.2
100.9,100.9,0.11,522,340
100.8,100.8,0.02,513,243
97.4,97.4,0.03,219,26.1
82.9,82.9,2.37,256,13.5
82.8,82.8,2.09,270,19.1
98.5,98.5,0.05,1010,1.2
95.9,95.9,0.09,258,7.2
97.7,97.7,0.07,267,7.4
7.4,7.4,3.5,17800,36
62.1,62.1,1.54,23600,38.3
91.1,91.1,0.2,260,37.3
97.9,97.9,0.37,353,58.4
78.7,78.7,0.17,543,52.2
113.6,113.6,0.09,159,3.7
80.4,80.4,2.23,281,5.7
103.4,103.4,0.2,124,4.9
22.5,22.5,4.04,228,35.2
8,8,4.85,230,18
99.5,99.5,0.12,133,2.6
97,97,0.09,120,2.7
88.5,88.5,1.02,179,46.5
101.9,101.9,0.14,108,2.9
99.4,99.4,0.66,227,6
109.4,109.4,0.11,206,6.6
104.6,104.6,0.25,185,6.8
76.8,76.8,1.99,263,19.8
98.9,98.9,0.02,167,1.9
103.8,103.8,0.02,182,5
99.6,99.6,0.2,108,8.8
100,100,0.11,133,15.7
72.3,72.3,1.58,259,8.2
55.3,55.3,2.21,274,136
16,16,4.41,302,29.2
15.3,15.3,4.84,281,26.8
51.3,51.3,3.6,303,28.4
39.2,39.2,4.07,284,32
4.5,4.5,5.04,290,10.4
96.3,96.3,0.09,332,43.1
101.1,101.1,0.08,268,52.3
78.6,78.6,20.9,1810,43.5
63.4,63.4,9.54,1240,13.6
55.4,55.4,11.6,1010,34.8
68.5,68.5,9.78,1030,20.5
74.2,74.2,9.58,1180,32.3
84.2,84.2,21.6,3080,23.6
78.6,78.6,4.38,495,55.2
68.4,68.4,6.11,584,28
102.6,102.6,5.36,652,38.2
46.9,46.9,5.66,322,12
84.4,84.4,6.9,570,25.8
81.4,81.4,11.8,897,16.4
81.6,81.6,5.04,759,18.6
69,69,3.81,832,17.4
79.4,79.4,4.81,1230,43.2
48.1,48.1,19.9,1930,71
104.3,104.3,0.24,214,3.6
88.4,88.4,4.04,421,9.3
85.4,85.4,3.78,551,17.9
105.7,105.7,0.38,441,6.2
93.8,93.8,0.7,800,22.2
92.3,92.3,0.52,378,19.5
99.8,99.8,0.4,499,22.8
103.1,103.1,0.19,401,40.5
95,95,0.18,413,47.2
51.9,51.9,18.3,2490,8
79.3,79.3,0.54,581,11.8
68.2,68.2,3.02,812,23.5
103.3,103.3,0.8,487,27.5
63,63,13.6,795,16
66.8,66.8,6.72,3750,20.2
46.6,46.6,7.88,613,16
82.9,82.9,15.2,2970,10.6
81.7,81.7,6.51,2730,19.2
72.2,72.2,1.36,29100,58.9
80.2,80.2,0.2,349,10.1
98,98,0.13,496,4.6
99.1,99.1,0.27,588,10.9
69.3,69.3,1.51,19400,42.2
115.5,115.5,1.6,818,15.1
102.2,102.2,0.02,313,114
100.9,100.9,0.19,390,65.8
104.6,104.6,0.05,250,1.6
103.1,103.1,0.03,382,236
101.3,101.3,0.03,391,175
99.6,99.6,0.03,417,214
82.3,82.3,0.24,690,4
88.2,88.2,0.06,335,1.4
93.4,93.4,0.13,409,109
107.9,107.9,0.16,396,17.3
110.3,110.3,0.11,430,14.7
12.3,12.3,1.7,888,11.4
51.1,51.1,1.62,555,13.8
99.6,99.6,0.1,513,23.3
108.9,108.9,0.11,518,21.6
86.5,86.5,0.27,521,28.1
83.4,83.4,1.17,1030,155
108,108,0.06,193,2
91.5,91.5,0.05,452,370
106.8,106.8,0.05,503,238
101.2,101.2,0.07,446,22.5
89.7,89.7,0.23,456,79
98.7,98.7,0.12,559,251
100,100,0.09,571,164
113.2,113.2,0.09,321,10.3
103,103,0.05,271,24.6
115.5,115.5,0.09,275,32.6
107.1,107.1,0.09,278,10.1
108.4,108.4,0.12,283,27.8
106,106,0.05,281,33.2
108,108,0.07,334,52.6
92.6,92.6,0.08,204,1
97,97,0.1,396,765
66.3,66.3,2.35,493,62.9
85.4,85.4,3.86,499,38.8
68.4,68.4,3.18,537,115
95.2,95.2,1.44,372,79.2
17,17,6.1,470,15.8
44.8,44.8,3.06,406,12.6
88.2,88.2,0.99,498,105
94.6,94.6,0.52,494,43.5
82.1,82.1,0.19,571,94.2
80.2,80.2,0.14,486,82.7
57.4,57.4,1.66,553,103
39.8,39.8,3.12,614,40.6
55.2,55.2,4.78,699,24.7
12.4,12.4,5.1,688,8.6
102.1,102.1,0.11,372,512
113.4,113.4,0.16,708,15.8
64.6,64.6,1.4,601,72.1
69.8,69.8,1.07,212,64.1
106.2,106.2,0.24,330,12.4
96.8,96.8,0.4,348,559
99.4,99.4,0.04,378,778
99.2,99.2,0.22,554,782
100.2,100.2,0.11,579,112
107.8,107.8,0.11,486,78
103.6,103.6,0.05,647,23.2
99.2,99.2,0.57,542,53.6
89,89,0.8,568,42
53,53,1.19,882,14.3
49.4,49.4,2.75,1560,20
42,42,6.45,1500,32.3
9.5,9.5,8.95,975,21.6
71,71,2.32,1210,42.8
36,36,16.2,1430,54
68.2,68.2,2.3,1130,35.5
69.3,69.3,1.8,24700,33.9
93.5,93.5,0.02,600,5.8
105.6,105.6,26,2310,29.4
98.1,98.1,22.3,1710,31.7
57,57,25.2,1890,27
61.6,61.6,4.89,27900,42.5
98.4,98.4,0.02,944,3.4
100.4,100.4,0.02,692,22
13.4,13.4,10.4,1190,135
78.3,78.3,1.38,998,18.2
86,86,1.36,33600,33.2
68.7,68.7,0.02,626,3.7
70,70,16.6,945,46.8
72,72,4.52,527,21
18.8,18.8,3.62,36700,29.7
7.2,7.2,5.85,27400,23.7
68.3,68.3,3.15,522,42.8
17.6,17.6,5.48,694,34.2
5.4,5.4,5.52,824,55.9
48.2,48.2,4.85,719,34.5
12.6,12.6,4.02,813,94.6
61,61,2.56,26000,25.6
101.3,101.3,0.06,699,76.1
93.8,93.8,0.12,686,203
89,89,0.4,534,183
91.9,91.9,0.36,717,389
83.5,83.5,0.43,805,1900
87.7,87.7,0.46,784,292
69.7,69.7,0.73,1170,127
68.1,68.1,1.14,2710,55.3
99.7,99.7,0.19,488,214
95.8,95.8,0.33,794,1570
64.5,64.5,0.92,26100,41
111.4,111.4,0.13,506,77
89.3,89.3,0.39,489,217
71.8,71.8,4.14,546,92.2
39.9,39.9,3.51,645,74.1
47.1,47.1,2.65,9110,118
85.6,85.6,2.19,545,74.6
27.8,27.8,22.6,22100,21.6
64.9,64.9,5.02,566,9.2
89.9,89.9,4,578,13.1
72.5,72.5,14.2,658,24.3
90.4,90.4,0.04,1030,18
69.7,69.7,0.03,622,43.4
81.8,81.8,0.06,307,1.7
58.8,58.8,9.11,772,107
96.8,96.8,0.02,473,44.4
96.4,96.4,0.02,536,8.4
94.5,94.5,0.31,524,32.6
106,106,0.02,431,23.1
101.6,101.6,0.02,541,142
102.9,102.9,0.02,412,107
100.3,100.3,0.02,553,14.9
98.4,98.4,0.25,478,34.2
52.1,52.1,5.35,701,21.3
99,99,0.02,454,39.5
7.4,7.4,8.8,648,49
104.6,104.6,0.02,1140,15.5
96.1,96.1,3.85,373,15.2
64.4,64.4,3.67,539,9.6
24.9,24.9,6.82,720,33.1
13.9,13.9,8.88,787,25.5
69.7,69.7,5.08,20400,31.2
103.3,103.3,1.46,591,9.9
39.3,39.3,0.42,37900,46.1
119.8,119.8,0.02,333,3.2
117.4,117.4,0.3,485,42.4
120.2,120.2,0.05,339,6
86.9,86.9,0.19,756,54.6
116.8,116.8,0.02,450,34.7
108.2,108.2,0.02,805,8
103.5,103.5,0.05,421,1810
102.6,102.6,0.03,272,6.7
101.5,101.5,0.03,252,7.8
90,90,0.18,242,3.2
107.1,107.1,0.02,173,1
101.5,101.5,0.02,170,1
67.8,67.8,0.74,222,7.7
58.4,58.4,0.91,226,8.7
72,72,0.76,251,15.3
74.6,74.6,1.51,1720,13.5
113.2,113.2,0.1,480,202
99.1,99.1,0.11,513,152
96.6,96.6,0.71,3580,82
99.2,99.2,0.02,461,4.9
58.6,58.6,3.1,217,25
73.5,73.5,2.16,12200,20
105.1,105.1,0.02,136,1
104.3,104.3,0.04,161,1
89.9,89.9,0.12,412,11.8
104.8,104.8,0.02,298,6.5
102.4,102.4,0.09,418,18.1
102.1,102.1,0.19,445,23.9
82.2,82.2,0.04,358,68
97.5,97.5,0.05,398,294
107.8,107.8,0.03,235,1.3
103.9,103.9,0.05,343,2300
103.4,103.4,0.09,269,770
99.2,99.2,0.37,346,515
101.8,101.8,0.02,203,1
90.5,90.5,1.09,369,18.7
40.9,40.9,1.44,416,18.3
41.8,41.8,1.78,483,59.4
103.4,103.4,0.03,229,24.1
100.2,100.2,0.04,421,1740
104.8,104.8,0.03,338,323
104.7,104.7,0.04,441,7.5
110.9,110.9,0.05,436,8.3
111.5,111.5,0.02,442,7
109.8,109.8,0.02,437,9.5
115.1,115.1,0.02,506,1.5
80.3,80.3,0.06,552,39.5
80.2,80.2,1.34,568,59.5
105.6,105.6,0.03,369,503
119.2,119.2,0.02,489,1160
96.3,96.3,0.14,126,72
95.9,95.9,0.15,138,93.4
96.1,96.1,0.17,136,90.8
106.6,106.6,0.02,314,4.8
98.1,98.1,0.1,162,10.7
96.3,96.3,0.14,154,12.7
69.5,69.5,1.41,222,688
46,46,1.86,6610,173
44.2,44.2,1.75,11700,153
88.8,88.8,0.18,281,197
98.1,98.1,0.16,284,292
83,83,0.41,310,536
88.9,88.9,0.06,120,18.2
82.9,82.9,0.36,145,60.2
98.1,98.1,0.06,94,5.9
86.9,86.9,0.45,133,52.3
86.6,86.6,0.24,140,138
106.6,106.6,0.04,90,3.5
105.9,105.9,0.03,91,5.4
105.4,105.4,0.16,116,30.4
98.9,98.9,0.13,126,14.7
103.4,103.4,0.03,118,10.9
97.4,97.4,0.06,110,47.9
92.4,92.4,0.11,138,78.3
102.5,102.5,0.04,99,44.8
97.1,97.1,0.03,102,52.7
98.8,98.8,0.04,96,5.6
49.5,49.5,1.59,293,341
70.1,70.1,0.9,165,239
95.8,95.8,0.23,141,18.9
92.9,92.9,0.49,143,22.4
84.6,84.6,0.4,162,85.4
79,79,0.28,163,78.9
69.3,69.3,0.54,173,60.8
98.7,98.7,0.21,152,74.7
85.4,85.4,0.29,161,81.4
72.1,72.1,0.43,176,85
92.1,92.1,0.09,250,715
94.5,94.5,0.08,255,489
82.2,82.2,25.2,2120,19.8
81.4,81.4,10,1160,38.8
61.1,61.1,10.9,909,29.2
61.7,61.7,9.79,929,29.5
72.2,72.2,10.3,1090,78.8
77.1,77.1,24.5,2590,21.4
71.8,71.8,4.3,533,392
71.3,71.3,5.23,481,71.8
74.6,74.6,5.39,514,24.6
57,57,5.07,371,32.8
81.5,81.5,7.17,559,45.8
88.5,88.5,6.65,746,27.6
72.8,72.8,5.52,750,40.2
52.5,52.5,2.86,668,28.5
68.4,68.4,4.63,901,48.8
72.7,72.7,6.79,1230,152
96.8,96.8,0.32,259,115
83.9,83.9,6.87,549,16.1
87.8,87.8,3.79,649,20.4
85,85,1.89,524,33.8
82.4,82.4,3.46,957,36.5
87.3,87.3,0.61,444,56.2
87.7,87.7,0.98,522,104
106.3,106.3,0.17,445,31.5
104.8,104.8,0.13,448,30.8
14.9,14.9,2.58,532,12.8
76,76,2.33,703,29.5
67.4,67.4,4.92,1060,40.3
87.4,87.4,0.62,497,55
43.7,43.7,8.51,720,13.5
41,41,13.5,4120,14
46.9,46.9,6.64,800,10.9
85.6,85.6,10.7,2890,10.2
84.5,84.5,5.61,2650,18.2
61.8,61.8,2.01,27300,78.2
79.7,79.7,0.32,360,5.9
96.7,96.7,0.34,570,7.2
82.8,82.8,0.64,620,10.8
65.5,65.5,2.05,7420,53.5
92.8,92.8,1.65,843,13.1
104.9,104.9,0.02,381,29.1
104.8,104.8,0.23,435,25
112.6,112.6,0.02,285,1.2
98.6,98.6,0.02,429,53.8
99.9,99.9,0.02,443,47.2
91.2,91.2,0.02,486,93.5
88.6,88.6,0.33,716,6
91.8,91.8,0.04,337,5.3
95.7,95.7,0.12,405,63.8
98.7,98.7,0.16,416,55.6
103.6,103.6,0.21,447,27.3
76.8,76.8,0.07,549,9.2
105.8,105.8,0.08,552,29.9
86,86,0.49,571,33.2
80.6,80.6,1,989,196
107.6,107.6,0.09,182,1.7
112.8,112.8,0.09,293,3.9
108.4,108.4,0.09,450,5.6
114.2,114.2,0.03,166,2.6
102.2,102.2,0.03,505,3.2
98.7,98.7,0.03,504,10.5
106,106,0.05,562,36.6
116.6,116.6,0.22,463,6.9
102.6,102.6,0.15,654,6.7
107.2,107.2,0.06,278,21.9
95.5,95.5,0.03,272,12.7
100.5,100.5,0.07,280,14
112.3,112.3,0.09,278,12.5
112.5,112.5,0.04,281,16.6
102.8,102.8,0.08,423,85.4
101.5,101.5,0.03,258,1.6
101.4,101.4,0.13,406,196
74.2,74.2,3.35,491,57
107.5,107.5,0.16,562,1.9
79.8,79.8,3.02,512,128
75.6,75.6,2.3,514,188
94.9,94.9,2.36,373,35.6
38.2,38.2,3.62,425,13
47,47,2.79,391,5.5
91.8,91.8,1.26,475,124
88.5,88.5,1.07,438,73.5
82.6,82.6,0.88,621,103
82.1,82.1,0.47,481,75
74,74,5.14,616,174
66,66,4.98,617,57.5
54.8,54.8,5.85,705,25.2
7.2,7.2,7.42,747,17.5
103.8,103.8,0.15,387,55.3
78.1,78.1,1.16,644,138
58.5,58.5,1.26,242,43
102,102,0.48,316,19.8
103.2,103.2,0.34,350,24
100.4,100.4,0.05,410,120
99,99,0.33,591,1090
99.6,99.6,0.12,526,2420
101.6,101.6,0.04,661,15.8
105,105,1.16,545,48.3
97.2,97.2,1.6,571,56.2
59.9,59.9,2.38,809,36.8
26.9,26.9,8.68,1610,46.5
9.8,9.8,3.95,2200,19.5
11.2,11.2,6.8,1030,15.8
49.2,49.2,1.98,1650,33.5
10.5,10.5,6.55,1240,33.5
5.2,5.2,8.02,1040,27
75.1,75.1,3.52,26400,36.7
12.7,12.7,7.38,593,36
88.1,88.1,21.2,2310,25.7
46.4,46.4,29.1,1680,25
61.8,61.8,8.98,19100,26.8
108.6,108.6,7.95,853,35.7
10.6,10.6,5.95,1100,33.6
83.9,83.9,0.2,739,17
79.8,79.8,5.98,720,27.5
81,81,2.54,21800,27
99.2,99.2,0.02,670,1.2
92.7,92.7,12.6,882,117
50.5,50.5,3.97,728,25.9
8.6,8.6,6.34,6770,20.9
16.3,16.3,4.59,29500,14.9
9.3,9.3,2.87,1020,136
7.2,7.2,5.71,20800,16.7
81.4,81.4,3.84,612,39.3
23,23,13,930,46.7
18.2,18.2,13.2,989,39.8
32.5,32.5,12.8,933,81.9
60.5,60.5,11.7,7340,41.8
71.3,71.3,0.02,561,1.8
93.5,93.5,0.03,500,8.8
88.4,88.4,0.05,634,23.7
92.8,92.8,0.02,818,23.3
86.4,86.4,0.76,1000,31.6
75.5,75.5,0.77,1240,61.3
67.8,67.8,1.1,39300,47
85.8,85.8,0.43,1330,34.5
93,93,0.03,514,13.6
95.5,95.5,0.03,770,18.9
96.1,96.1,0.17,588,55.6
84.5,84.5,0.31,594,52.5
24.5,24.5,8.73,813,19.3
5.9,5.9,12.9,11600,23.2
7.5,7.5,4.88,24300,45.4
51.3,51.3,5.8,734,27.7
65.6,65.6,29,19100,39.9
67.6,67.6,13,32000,26.1
39.4,39.4,9.63,743,19.1
4,4,24.9,1640,29.5
4.8,4.8,17.1,17800,28.9
121.4,121.4,13.7,1230,116
22.7,22.7,17.8,2220,93
79.6,79.6,0.02,1030,12.7
100.8,100.8,0.03,647,31.8
93.3,93.3,0.12,264,2.6
59.7,59.7,9.94,854,21.1
109.4,109.4,0.02,508,7.3
94.1,94.1,0.02,562,5.2
115.4,115.4,0.38,647,25.3
111.9,111.9,0.02,563,5.9
108.1,108.1,0.03,557,1.4
100.9,100.9,0.02,470,9
107.7,107.7,0.02,453,3.1
103.4,103.4,0.28,577,10
108.1,108.1,2.71,867,4
99.5,99.5,0.02,536,2.8
8.6,8.6,7.66,670,27.5
103.7,103.7,0.02,604,1
46.2,46.2,4.33,392,6.7
36.6,36.6,4.7,487,16
23.5,23.5,7.18,686,85.9
21.5,21.5,7.75,698,19.4
25.8,25.8,3.13,37900,30.2
106.7,106.7,1.74,560,11.5
98.3,98.3,0.14,20900,28.5
108.4,108.4,0.02,319,1.9
103.8,103.8,0.07,355,8.6
104.2,104.2,0.02,434,9
95.2,95.2,0.22,829,43.4
57.9,57.9,0.56,36800,40.9
103.4,103.4,0.02,424,34.5
85.5,85.5,0.02,1050,10
101.5,101.5,0.03,408,894
102.8,102.8,0.02,182,3.1
99.3,99.3,0.02,258,2.3
99.4,99.4,0.02,226,29.4
101.7,101.7,0.02,187,1.7
65.8,65.8,0.07,218,6.2
99.6,99.6,0.02,140,1.5
104.4,104.4,0.02,141,12
104.1,104.1,0.02,135,1.7
76.6,76.6,0.22,193,10.3
72.7,72.7,0.37,200,10.3
71.6,71.6,0.37,218,16.1
62.1,62.1,0.84,263,20.1
62.8,62.8,0.88,1120,22.1
62.5,62.5,0.79,1230,22
100.9,100.9,0.06,382,305
95.7,95.7,0.08,438,170
98,98,0.69,2430,79.5
96.8,96.8,0.02,466,9.6
51.3,51.3,1.47,175,16.7
66.7,66.7,1.15,4760,15.6
101.2,101.2,0.02,115,1
101.7,101.7,0.02,135,1
94.6,94.6,0.14,400,38.6
97.1,97.1,0.02,278,26.4
91.8,91.8,0.09,387,82.4
102.1,102.1,0.18,456,19.9
105.3,105.3,0.03,342,75.7
71.9,71.9,0.11,412,269
106.4,106.4,0.02,215,1.3
100,100,0.02,358,111
98.8,98.8,0.15,361,230
75.1,75.1,0.42,402,223
113.4,113.4,0.02,212,2.1
69.5,69.5,1.35,346,11.6
63.4,63.4,1.38,396,11.3
51.6,51.6,1.9,457,44.6
101.2,101.2,0.02,230,63.1
101.8,101.8,0.02,415,545
101,101,0.02,340,170
112.5,112.5,0.05,446,5.2
111.6,111.6,0.03,428,3.3
118.2,118.2,0.03,396,1.5
118.3,118.3,0.02,525,5.4
122.7,122.7,0.13,456,11.7
83.3,83.3,0.93,522,17.6
104.1,104.1,0.02,514,2.1
106,106,0.12,559,8.2
98.4,98.4,0.47,185,12
89.6,89.6,0.95,204,51.7
94.7,94.7,0.85,211,14.7
99.1,99.1,0.09,560,3.1
99.9,99.9,0.37,213,6.3
99.5,99.5,0.38,211,6.6
29.7,29.7,6.3,332,238
35.5,35.5,2.61,14000,24.4
49.1,49.1,2.33,38500,17.8
94.9,94.9,0.11,281,25
104,104,0.26,353,83.9
27.5,27.5,9.1,811,2370
62.9,62.9,0.75,392,38
118.1,118.1,0.05,147,1.8
66.8,66.8,3.99,320,10.7
104.6,104.6,0.13,94,4.8
82.3,82.3,1.4,139,154
84.5,84.5,5.48,192,66.9
99.2,99.2,0.08,110,3.3
104.4,104.4,0.08,100,5.5
98.5,98.5,0.54,116,99.7
98.9,98.9,0.45,167,8.9
103.9,103.9,0.26,160,6.8
99.7,99.7,0.21,161,10
82.7,82.7,1.09,213,55.8
98.3,98.3,0.06,138,11.5
105.6,105.6,0.06,156,21.6
94.8,94.8,0.08,102,8.2
17.1,17.1,3.9,5460,29.7
65.4,65.4,8.11,215,80.1
85.8,85.8,0.73,186,4.1
78,78,1.47,198,13.6
63.4,63.4,2.48,232,28
56.9,56.9,2.78,231,49.5
20,20,3.29,226,29.2
74.5,74.5,2.36,238,16.9
72.3,72.3,1.77,230,22.4
42.5,42.5,3.27,224,25.6
100,100,0.07,297,35.5
101.3,101.3,0.06,257,81.4
83,83,19.6,2010,16.8
74.9,74.9,13.6,1360,17
45.1,45.1,12.1,1060,27.2
52.6,52.6,10,1010,19.3
67.7,67.7,11,1220,199
88.1,88.1,17,2320,14
69.8,69.8,4.82,622,92.7
56.4,56.4,4.81,503,17.8
51.5,51.5,6.99,651,15.7
59.1,59.1,8.3,525,22.2
26.8,26.8,1.68,528,53.3
73.5,73.5,5.55,1090,142
66,66,6.99,1070,18
59.9,59.9,3.6,890,188
79.7,79.7,7.59,1390,140
70.2,70.2,5.73,1380,147
84.2,84.2,0.18,238,2.4
61.5,61.5,8.45,570,11.6
62.5,62.5,6.01,861,28.2
59.3,59.3,0.85,481,8.9
72.2,72.2,4.03,1040,27.5
68.8,68.8,0.89,532,57
79.7,79.7,0.61,569,36.1
24.2,24.2,2.66,562,1.2
80.2,80.2,0.76,659,10
72.9,72.9,3.89,1580,17.1
88.7,88.7,0.75,559,10.6
67,67,10.2,706,11.5
72.9,72.9,13.2,2950,17.5
50.5,50.5,8.57,976,19.2
84.8,84.8,9.85,2630,13.3
84.1,84.1,9.04,2310,15.3
67.9,67.9,0.77,27700,27.2
87.3,87.3,0.55,356,2
87,87,0.23,554,4.4
106.7,106.7,0.44,600,6
62.8,62.8,2.33,9470,43.5
79,79,2.29,836,8.6
112.2,112.2,0.02,361,10
118.6,118.6,0.02,297,1
97.9,97.9,0.02,460,1.7
102.3,102.3,0.02,466,1
106.1,106.1,0.02,518,6.3
93.1,93.1,0.18,709,4.2
76.3,76.3,0.06,370,2.5
84.3,84.3,0.29,431,23.2
89.3,89.3,0.09,425,5.1
38.5,38.5,0.9,501,16.7
6.2,6.2,3.59,19600,41.2
100,100,0.09,517,7
117,117,0.32,525,10.6
91.5,91.5,1.87,1160,67
83,83,0.04,172,1.4
